f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,target
-0.5320018754998522,-1.4564300388314206,-0.1441226802585697,-1.0926388346423177,-2.9751460090606203,3.1346807063026727,-1.5932534381846044,0.6149086473415392,-1.7858768342228046,-1.9501122379867444,-0.2240531679630868,0.0281341012195488,1.959691500594149,-4.198841589964816,-1.2591794202018396,4.566450817003384,-1.212928112564544,-1.3801238797347275,-2.002594762265919,0.1251064517311541,1
0.2256134674585539,-0.8777452927801963,1.3992761766840802,0.2854068907532169,0.8609399291209324,2.634340499018021,-2.785217663985188,-0.0637357205666516,0.4833674360017295,0.8117183992815746,-0.2538651279510673,1.8883388618225816,-0.5180006827421124,-2.3439226833797067,-1.2963449841367265,-2.071584798142668,0.58325984763569,-0.0294709567177765,0.2340317671937027,0.7068509856776927,1
0.0249234861542007,0.9230148192330176,-1.3136080127799237,0.6020525232101246,0.9282015003222266,-0.8756067553875224,-2.922778885538587,2.2057826947481614,1.3580566442389874,-0.4806804099765168,0.5664449867790268,-2.4688851034479127,-0.3872540540989525,-0.2153632705927373,0.8199007767588492,0.4961492536271989,1.0711512091057245,-0.3317733937447442,0.3604532166234685,-0.4564715159505109,1
0.726823960180868,-0.5465506818544583,-0.1095867825507939,-1.1590465425293566,2.7311688539247885,-0.0460715385902059,0.0301990689777036,-1.4195415457708802,1.2018340331500583,-0.2537860757491678,-1.979821365600685,-0.1843788322417657,0.787161518018172,1.2027151250918964,1.434445169634489,0.4317015628153005,0.8561495114133633,0.6566445245371783,2.862815525883537,0.4116673282159038,1
0.1115142242538811,0.3164356834264522,0.9204906394598772,1.1208186488307958,-2.1087946184694863,0.4092615957302021,-2.076463218004836,-0.9261858764240132,1.6677605023801605,-2.022876157229089,0.6611380133380368,1.687082059452666,-1.861819259521721,0.415170459034337,-1.00901023108486,2.248503774577117,-0.7957861885344802,0.684269955660775,1.6033259129758832,0.1434231875345842,0
-0.88344410576185,-0.1491539889672437,-0.0552428171823398,0.8403635995547787,1.0451513259387413,-3.0226887893819936,-0.4540125597411442,0.9430406415610396,-0.2340899824379549,1.3083383670543278,0.2810722250176194,-0.0035659430055814,-1.6598678502577902,-0.3128920942473606,0.0582443606593809,3.1768681063876048,-2.349730489535334,-0.2759630964550008,-1.8109313387380492,-0.3167079323259144,0
0.0354273425815998,1.3984964328033258,1.024424466025558,-0.3839599592117159,-2.263268028047021,0.5765765792260875,1.5011909370350995,-0.5654286737280894,-0.1779884758928123,-1.2887985140710847,-1.3154042176338074,-0.0394336425036444,0.2694971098094204,-0.8061544834208878,1.1078890615553008,1.4023440816100583,-1.2525745571429718,-0.1145611390131493,-2.692572285986011,0.5704466162353741,1
0.1893010608475971,-0.2374773365435745,-5.4970017286202975,0.7320142722401903,-2.6967167792493747,2.0286320858074305,1.9559085948660904,-0.676345992474177,-2.617799545407242,-1.9810471770732208,-1.3680479592177142,2.0987812512648825,0.6654187002964168,0.9485761921429572,-1.3233443321242262,1.3136419488984847,-0.7085001735798682,-1.6115656223375108,1.8825193212054316,0.4654330900807795,0
0.7698539577714733,0.0331374621901113,1.5592946678381283,0.6683933705907869,1.465026312973268,1.4663528361168834,3.2400733840422644,-0.9298477130152096,1.5526070329704442,1.4814842468851672,0.1952052443525064,-1.434230859643624,0.6320793835314138,0.3980947530912999,0.0031848495048585,-1.7590297739978764,1.2407605448798642,-0.7284967343664605,0.8980857552653899,0.6093508955780412,1
-0.7784915651183486,1.8991853208368696,-1.1361513460472423,1.0054110154824312,1.5848229421212707,0.4371688613496465,-3.4894835400881967,1.3658322887898744,1.637321163651574,-0.0510544127600581,-0.3083143692098472,1.2279434787597432,1.3266216394999415,-4.648338906921536,1.079277692746526,1.6399807437197145,0.4806581497951694,-1.3717614152878692,-1.294758715769001,-1.203657625911923,0
0.1807790181344716,0.6044895601744262,-2.365989909411531,2.2967608205222074,0.7955739240961572,-1.4443044274299384,2.086552788384237,1.7325942660262816,-0.9514670813597051,2.605160551093298,0.6180153650222515,-1.007996682920619,-1.825813538985183,-2.917086647502989,-0.3054849760766417,-0.4595011386424754,0.6457423377249432,-1.4643695251386446,0.8722921867183692,0.430259627582466,0
0.3026544306442721,-1.2848482634126392,-0.864560311732775,-2.5841279189392345,-3.878862897651865,4.997726624414879,-1.895869835778404,0.1228785601266672,-1.2030733114187406,-1.6818295669796135,-0.0884836520912686,2.05627706234002,-0.4608112067171354,6.8249357734286935,0.4492209787288519,0.7297577454107094,-1.5732791394397214,-1.3380512762574128,0.8320434127602435,-1.6148367715444396,0
0.7634238129842029,1.0689434369867896,-3.492058124935452,-0.3988777562084495,0.6949800121552208,-0.9793292548311894,0.663389059618648,-0.7712397992493996,-3.179186021907569,-0.8433718745595036,0.6108812830519882,-1.6859601699174591,-1.0123799738276025,-1.507196163451101,-1.079601318535916,-0.8857719045574084,0.1932179389677131,1.330950935822822,1.5597214830238204,-0.4025830711095071,0
-2.47248930972636,0.2556093661138256,-1.4356779936342676,-0.4071314991210554,-2.0509012176744528,2.156089642337343,-1.6721442386104166,0.8927627434331373,-1.1991843083683564,1.646481892207587,0.9833209939471828,-4.026741478599006,1.315419901409031,-1.3929725450166706,0.8895504961526624,4.056604350237518,-0.6617687072981753,-0.1107810517353724,-2.8238740934307645,1.3685010800281914,1
1.071376009750154,0.4601757952190857,-1.091147780896271,-0.9110169899875992,-1.115552262018354,-0.5828369696688038,0.611933806466237,-0.3127123772329599,-0.0334617870317622,-1.1541132267947551,-0.4747434547967966,0.867371520775161,2.173482829944477,1.0203349610373795,-0.8435228108598902,-0.1319939254544349,-1.2403666404526297,0.7198805836570012,1.8269710875910696,0.400641589041065,0
-1.2689238424658718,-0.3497813319073238,0.6863443448677069,1.5478560687920102,-2.0270260442475285,0.3882507805699745,1.927613299086254,0.1227958512510817,-0.2087373520069441,0.5853573347956043,-0.3991648710147992,3.796981897068501,1.2586184290625015,1.397117347809595,0.5020456154663447,3.809813396825807,-3.5010215542393173,0.6955004804472307,1.2499302130692802,1.6607470181586967,0
-0.741693998889114,-1.2412116559419497,1.4159993719740345,0.1012116118999971,2.405332172582102,2.658755681906439,-1.144125695930502,-0.7768115290042346,2.5661023733651054,0.7067096017860371,-1.0969834436330042,-0.0021927510525588,1.086056522693717,-2.3367470687833185,1.115706621760084,-1.915783685771263,1.1140715976722582,-0.6113800209736948,-0.4244425082158285,-0.2099689062581642,1
0.9483928129882035,1.3116151221428891,-2.4244626401862144,0.3437246775579295,2.411402699618564,0.7877807565402095,-1.5091632636035706,0.7442198455991583,4.902133264997649,0.0011011115251588,-0.7349522727717606,-1.4427236879663754,-0.9756893427052143,-2.633427582609346,1.9072942576819765,0.3109846452479315,2.9127583677862248,-1.1465535779730305,-1.7017464936280355,-0.0296386570071963,1
-0.5276639851456674,-0.1914046162840162,2.2417547833651508,1.655152260389907,-0.902603289653534,-0.2194751874940226,0.2921559850924953,0.7656303381716163,-1.2999680468606578,0.7538996372736357,-0.4779282687772126,-0.3672689703449642,-0.4036931194656334,-0.0743191192759562,-1.1115623424882677,-1.5737005993932172,1.7089291309376695,-1.6504891835450084,1.3002131462910589,-0.6313994202708345,1
0.4796849405476133,-1.0330850504554905,1.6419653496987008,0.1131674594287368,1.8152303843489797,-0.0673833872430298,-2.2250180912151136,-0.4846759649386037,0.4309171641110442,-1.315690890463473,1.22745903115485,-1.0567521849854442,0.0392796453948357,0.2787367074540421,-0.571904892245483,0.3349522377781524,1.1283962258994786,2.1140533253519385,1.3179510227440272,1.1338473668809983,1
-1.4820276818110107,-1.298814858264458,-6.96488779530388,-0.5733049222313997,1.0445471485662603,-4.609262380318957,-2.337857617427611,1.056258453447951,-1.5024098936114458,-1.7289756002047878,-0.7361867100886195,2.030453695416956,0.477527911111184,2.8435908459801227,-1.4084491406020443,7.117126934545794,0.4526752398570681,-0.2774174314296436,-0.3618196023995368,1.7631749293726693,0
1.603965047869026,1.3121232091756625,0.8079356236001753,0.2162014085279884,4.812802275656707,-0.583155205401209,-1.45446616089671,-1.3223652560550825,3.1787453326725337,0.0283482074588373,-0.5046001216487757,-1.099400866545012,1.8181062078919903,-0.0615434496484673,0.351252629622269,3.0018625904456027,-0.9935132930091332,-0.1000142563869064,3.1797341254319,1.1089808553132174,1
-0.6925663948070852,1.100927921666182,-2.0236266402698533,-0.0983918271080221,-1.5326403646652291,0.1534005026041334,2.757378539948368,0.2945283250092292,-1.393014668477667,0.6219137002084548,0.6456121462685421,0.6973517898803729,-0.0688562915046208,1.7972070241164353,-1.9173550088067448,1.2368491243941366,0.559717250977491,1.0282824711049414,3.157709676496824,0.4445016935304319,0
-0.7767013260997346,1.3128254505190116,-3.38076144413871,-1.938381139081924,0.4421119752713802,1.1712524300268152,1.315920318238281,0.3790470313564402,-3.3777237595576857,0.6318042771966538,-0.3000053957272057,-1.406983595637327,-0.6230104073769434,0.9033291611462873,1.243403439843132,0.908275083809878,-0.4457055969483596,0.0721983573412838,-0.2816669888412766,-0.3124173375111791,0
0.5195304325159551,-0.0854017510682678,-0.5252698833131993,1.1900045731143436,0.6467460228291366,-2.213532646331532,0.5495138297903508,-0.1072939434338799,-0.8388554502119818,0.5164059483911488,0.0435876639417833,-1.6297889162117245,0.0723995994244553,-1.741209021893607,-0.2643494188637649,1.9109490751838896,-2.20957417514533,1.591308811184674,-1.7076781512038453,-1.782875016271333,0
-0.6495720878066154,0.6772119130015395,1.8262307375696143,0.6681493790420897,-0.2326258287323565,-0.5700395644831653,0.6583444299733403,0.1660068848211962,0.9853472775169112,-0.7312245690511622,-0.0069613458360611,1.101895060583177,1.0730797439725923,-0.0798466200099801,-0.2562739365599819,0.4363134604901793,-2.158959573308626,2.0628329189248054,0.426746249267533,0.7719080873108776,0
1.5007363826579414,-0.3840909182107986,2.9751692433620143,0.2456632413772491,-1.3346384333840815,-0.3931786461925264,0.3033700858152273,0.6768621373344127,-0.4634264903208978,0.9687345734217891,1.774418532880004,-2.1095490112716906,-0.6167513441519322,-1.36696606269065,-0.8109332246388214,0.8354180092436125,-0.4727278875946492,0.5504029783299276,2.89336074853618,-0.5318222752312214,1
1.0196364906693178,-0.6255383602646701,2.241924740377516,0.4817627090736451,0.2402750883847111,2.944101582091638,-1.218258878631692,0.5621406229707828,1.5133323186352217,-0.4137777280185171,0.8816564605124606,-0.8335728484741894,-1.4142531160286418,-2.124808726859609,-0.1609167266548204,-3.4593191838610573,1.5100121489824296,-0.8558361686065281,1.0612951797106152,-0.0504534892173173,1
-0.847262107455948,0.3212427752790439,-1.4656350726695813,0.2438762986703238,-0.569776149685712,-0.484987177152125,0.0836894050896871,0.8653647002171212,-0.636107337816227,2.246337547615455,-0.0620882414565972,0.749999597674901,0.2776193401825285,-1.9927434517029967,0.3833579367775718,-0.9624585850232916,0.3598690796795836,0.959509859761044,1.0311585809144923,0.2128522671626841,0
-0.4037699000588062,-0.9727609296498728,0.0181065748020416,-0.8782254121150589,0.5319796523027136,-1.8952080203369384,0.5121652614856199,0.9213787921206404,1.6519292632927294,1.811973894435428,-0.3304108126821974,-1.073776925653183,-0.8865896359104615,-1.3880771148285764,-1.1228149627385904,1.393462452289878,1.4355358020333226,-1.4949559530892165,-2.8253854808201417,1.2384940523479142,1
0.649538639491568,-1.6402155886257797,2.4516380881792905,0.914945262528311,2.8055821227223063,0.9667259578821832,0.2519643413796986,-1.202648265136144,-0.4382849403334468,1.285028827347658,2.1526590903618907,-0.53276544288406,-0.3026749109788021,0.942168173479047,0.7774101157576864,-1.6848639407267791,1.5464934054892252,0.2561672168613118,2.7961527344736536,-1.434045860653102,1
-0.3425124079994532,-1.2091112889885514,-0.0050270593030026,0.2941458838891059,1.4352514087012345,0.4939692338644994,1.311491046061778,-0.1849066170169878,-0.1319907540320388,0.2830595465089119,-0.4605555731546149,1.318627060781493,-0.4709994207529779,-0.2057782750824197,-2.297912532785732,-2.6242041396358906,-2.957642517714601,0.7732612214201445,-1.8284957122326035,0.0257553509232628,0
0.7178709744070252,1.3722338678678732,-2.271001527769566,-0.7569114118328603,-1.308027355507309,2.473667681989962,1.7936034136345724,-0.8135574541942521,3.371116938027336,0.3908378128203228,0.7667229234936916,-1.104909495001671,0.9459979627698588,1.4442949931332951,-1.2732428725223714,-1.0069922749963665,-1.504931300468639,-0.4805279061477897,-1.1386405739555718,0.6592989867832433,1
0.7173906066377175,1.0405875045535475,1.386311234065742,-0.4718575483014012,-0.2905737745631811,-1.3440102417999509,1.5806047503914002,-0.198186847302318,0.4534013207211601,-1.817847858329859,0.0905692647176395,1.0214141270755523,0.355974387725798,-2.554039455141411,-0.0589634068489405,0.0499570433701914,-0.3704648816519238,1.0127024710156,-1.3254453261157062,0.8146235049487366,1
-0.3723871854226452,-0.8331377801895606,-1.9132326751454445,1.0063355691051292,4.064635343083044,-0.973339516059292,-1.0692664483163683,-1.1953525586996343,-2.077694705018163,0.1477058207630081,0.6219522424789306,1.1411288748227972,-0.4762238807049619,-2.11421649881022,-1.4672723981921136,1.556853079724747,0.5211907060471275,1.603369492007377,-3.112255591081817,-0.2338432151341324,0
-1.019170621301904,-2.045622890945603,2.206850864485536,1.0774164988521733,-1.9920065294122908,-1.9394345742903312,-1.0356504922151493,-2.2593708838316977,3.923014001084609,-2.0160302195142723,-0.5992744782651446,0.9176948815603804,0.7322676199282319,-1.9596030627248644,0.1495882855706858,0.5769133456696272,-0.5428859992534543,1.215325970476457,-0.2379056510392448,-0.5188000423713724,0
-0.3773461830799317,2.0523954921212058,-2.1057136833521444,-0.1658000181030098,1.2530172458011777,-2.5691151536883803,-1.6807218493506495,-1.762706990041604,2.2502316755467966,1.035276566180256,-0.1352705407042644,-1.0734355067798278,-0.2923171457690879,-6.088703251275758,-0.0208841496248996,3.151278785816635,2.944192482098708,0.0559206609232182,-1.135326788022806,-0.7876772964243001,0
1.034011254367828,-0.1914507179622507,-2.906278777253992,0.1138668937297915,0.2740813802534674,2.281430082396611,0.619782553928276,-0.0381715051074222,-2.838801576406228,0.4731928460882289,-0.4952809488394342,-2.932646195568693,-1.9586045972394877,1.6479124423344138,0.2444127592099974,1.9845229897775112,-2.668430135097058,-1.5727828329594975,-1.1360009092605443,0.5396118986536598,0
0.6050351408117695,-1.5499966260186715,-0.713201145822927,0.583211774787939,0.6777289125093338,1.2043190131636257,-5.534798963373,2.05630101019252,2.643827292347513,0.3297862262602962,1.8143505763897747,-3.557532972599381,0.6254635400456616,-3.6199631805320265,0.4304034227316882,-1.3555304390004246,0.0082210185784112,-0.8468188477573376,1.921239511743084,-0.6112262701453908,1
0.5087612961282669,-0.0002491754181741,-0.6048501776570486,1.0040648102763774,-3.58923037154198,1.487679594975437,2.034368777944532,1.462196593905437,0.3683546184011991,0.768780225788399,0.0512210921478883,0.6707063041714856,0.7671030308171415,-0.1944683925488443,1.4882811905395124,1.3488914298604238,-2.808634048649866,-0.7999036849913026,-1.9942264385649924,-0.7537740554091886,1
-0.3484897027691749,0.2032418738784419,0.8188129279084737,-0.669053934716029,0.566360126811936,-0.3354683771725673,-3.997226667317202,0.5632977958646477,-2.1963050162244184,1.2274610922795373,-0.8216016726404797,-2.35926672651146,0.1743956373778997,1.2281573509528465,-0.3314464596083613,0.0080283540964831,1.855865408826048,0.85250127595504,0.7900268877636578,1.4620718816687674,1
0.2289274027027541,-0.3406230512281771,-2.157913934821373,-0.2804382811661415,1.7931041457963517,-3.689865430753082,-2.197322882839189,-0.9271429855355432,4.302909713224841,0.3066926996134137,-1.3301003827998792,3.2608837607904846,-1.7316575239726546,-0.6568232648386947,-1.4636872101675165,-0.2237144956590318,-0.9994278739118254,0.7892224990604728,-1.2289249400712663,-0.852888043886751,0
